year,id_,marital,relig,satjob,rank,scigrn,
2021,2714,Married,None,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2715,Married,None,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2716,Married,Catholic,.i:  Inapplicable,2,NEITHER AGREE NOR DISAGREE,
2021,2717,Married,None,Moderately satisfied,3,NEITHER AGREE NOR DISAGREE,
2021,2718,Never married,Other,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2719,Married,Catholic,.i:  Inapplicable,4,STRONGLY AGREE,
2021,2720,Divorced,Catholic,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2722,Married,None,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2723,Married,None,Moderately satisfied,5,.n:  No answer,
2021,2725,Widowed,Catholic,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,2726,Married,Other,Very satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,2727,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,2728,Married,Catholic,Moderately satisfied,5,.n:  No answer,
2021,2729,Divorced,Protestant,.n:  No answer,9,.d:  Do not Know/Cannot Choose,
2021,2731,Married,Catholic,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,2733,Married,Protestant,.i:  Inapplicable,4,STRONGLY DISAGREE,
2021,2734,Married,Buddhism,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2735,Divorced,Jewish,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2736,Married,Catholic,.i:  Inapplicable,5,NEITHER AGREE NOR DISAGREE,
2021,2737,Widowed,Protestant,.i:  Inapplicable,4,.d:  Do not Know/Cannot Choose,
2021,2738,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2739,Divorced,Protestant,.i:  Inapplicable,7,AGREE,
2021,2740,Widowed,Protestant,.i:  Inapplicable,5,DISAGREE,
2021,2741,Married,None,.i:  Inapplicable,4,AGREE,
2021,2742,Divorced,Protestant,Very satisfied,4,DISAGREE,
2021,2743,Never married,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2744,Never married,None,.n:  No answer,5,NEITHER AGREE NOR DISAGREE,
2021,2745,Never married,None,Moderately satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,2746,Married,Catholic,Very satisfied,8,AGREE,
2021,2747,Divorced,Protestant,Moderately satisfied,5,DISAGREE,
2021,2748,Never married,None,.n:  No answer,.i:  Inapplicable,.i:  Inapplicable,
2021,2749,Divorced,Protestant,Moderately satisfied,6,STRONGLY DISAGREE,
2021,2750,Married,None,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,2751,Married,Catholic,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2752,Never married,Protestant,.i:  Inapplicable,5,NEITHER AGREE NOR DISAGREE,
2021,2753,Married,Buddhism,Very satisfied,4,STRONGLY DISAGREE,
2021,2754,Separated,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,2756,Never married,None,A little dissatisfied,7,DISAGREE,
2021,2757,Never married,Catholic,Moderately satisfied,5,AGREE,
2021,2758,Married,None,A little dissatisfied,5,NEITHER AGREE NOR DISAGREE,
2021,2759,Never married,Catholic,Moderately satisfied,5,DISAGREE,
2021,2760,Married,None,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,2761,Married,None,.i:  Inapplicable,3,DISAGREE,
2021,2762,Divorced,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2763,Divorced,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2764,Married,None,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2766,Married,Catholic,Moderately satisfied,4,NEITHER AGREE NOR DISAGREE,
2021,2767,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,2769,Married,None,.i:  Inapplicable,5,NEITHER AGREE NOR DISAGREE,
2021,2771,Married,Catholic,Very satisfied,4,DISAGREE,
2021,2772,Never married,None,.n:  No answer,.i:  Inapplicable,.i:  Inapplicable,
2021,2773,Never married,None,.i:  Inapplicable,5,NEITHER AGREE NOR DISAGREE,
2021,2774,Married,None,Moderately satisfied,5,DISAGREE,
2021,2775,Divorced,Protestant,.i:  Inapplicable,6,NEITHER AGREE NOR DISAGREE,
2021,2776,Married,Catholic,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2777,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2778,Married,None,Very satisfied,5,.n:  No answer,
2021,2779,Never married,Catholic,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2781,Never married,Catholic,A little dissatisfied,8,STRONGLY AGREE,
2021,2782,Married,None,.i:  Inapplicable,3,NEITHER AGREE NOR DISAGREE,
2021,2783,Divorced,None,Moderately satisfied,8,DISAGREE,
2021,2784,Divorced,Catholic,A little dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2785,Married,None,Moderately satisfied,4,STRONGLY DISAGREE,
2021,2786,Married,Protestant,Very satisfied,5,.n:  No answer,
2021,2787,Widowed,Protestant,.i:  Inapplicable,2,DISAGREE,
2021,2790,Married,Hinduism,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,2791,Never married,Protestant,Moderately satisfied,7,DISAGREE,
2021,2793,Never married,Protestant,Moderately satisfied,4,NEITHER AGREE NOR DISAGREE,
2021,2794,Married,None,Moderately satisfied,4,DISAGREE,
2021,2795,Never married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2796,Never married,None,A little dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2797,Divorced,None,Moderately satisfied,3,.n:  No answer,
2021,2798,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,2799,Married,Protestant,Moderately satisfied,3,NEITHER AGREE NOR DISAGREE,
2021,2800,Divorced,None,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2801,Never married,None,Very satisfied,5,DISAGREE,
2021,2802,Married,None,.n:  No answer,.i:  Inapplicable,.i:  Inapplicable,
2021,2804,Never married,None,.i:  Inapplicable,4,DISAGREE,
2021,2805,Married,Orthodox-christian,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2806,Married,Protestant,.i:  Inapplicable,2,AGREE,
2021,2807,Never married,Protestant,Moderately satisfied,4,DISAGREE,
2021,2808,Never married,Buddhism,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2809,Never married,None,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2810,Widowed,Catholic,.i:  Inapplicable,5,DISAGREE,
2021,2811,Married,Protestant,Moderately satisfied,3,NEITHER AGREE NOR DISAGREE,
2021,2813,Married,Catholic,A little dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2814,Married,None,.i:  Inapplicable,3,NEITHER AGREE NOR DISAGREE,
2021,2816,Never married,Catholic,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2817,Married,Catholic,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2818,Married,None,A little dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2819,Divorced,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2820,Married,None,Very satisfied,6,NEITHER AGREE NOR DISAGREE,
2021,2821,Divorced,None,Very satisfied,6,NEITHER AGREE NOR DISAGREE,
2021,2822,Married,None,Moderately satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,2823,Divorced,Protestant,.i:  Inapplicable,4,NEITHER AGREE NOR DISAGREE,
2021,2824,Married,Protestant,Moderately satisfied,5,DISAGREE,
2021,2825,Never married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2826,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,2827,Married,Hinduism,Moderately satisfied,4,DISAGREE,
2021,2828,Divorced,Protestant,A little dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2829,Divorced,None,.i:  Inapplicable,7,NEITHER AGREE NOR DISAGREE,
2021,2831,Widowed,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,2832,Divorced,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2833,Married,.n:  No answer,.d:  Do not Know/Cannot Choose,1 - top,.n:  No answer,
2021,2835,Divorced,Protestant,Very satisfied,4,NEITHER AGREE NOR DISAGREE,
2021,2836,Never married,Buddhism,Moderately satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,2837,Divorced,Protestant,Very satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,2838,Never married,Inter-nondenominational,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2839,Divorced,Protestant,.i:  Inapplicable,4,DISAGREE,
2021,2840,Divorced,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,2841,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2842,Never married,Catholic,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2843,Never married,Protestant,Very satisfied,2,DISAGREE,
2021,2844,Married,Christian,Very satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,2845,Married,Christian,A little dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2846,Never married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,2847,Widowed,Protestant,.i:  Inapplicable,4,STRONGLY DISAGREE,
2021,2848,Married,None,A little dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2849,Never married,Protestant,.i:  Inapplicable,4,NEITHER AGREE NOR DISAGREE,
2021,2850,Never married,None,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,2852,Never married,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2853,Divorced,None,.s:  Skipped on Web,7,DISAGREE,
2021,2854,Married,Buddhism,Moderately satisfied,3,.n:  No answer,
2021,2855,Divorced,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,2857,Widowed,Catholic,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2858,Divorced,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2859,Married,None,Moderately satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,2860,Divorced,Catholic,Moderately satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,2861,Married,.n:  No answer,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2862,Divorced,Jewish,.i:  Inapplicable,3,DISAGREE,
2021,2864,Married,None,A little dissatisfied,5,.d:  Do not Know/Cannot Choose,
2021,2865,Never married,None,A little dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2866,Divorced,None,Very dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2867,Never married,Catholic,.i:  Inapplicable,4,DISAGREE,
2021,2868,Never married,Protestant,.n:  No answer,.i:  Inapplicable,.i:  Inapplicable,
2021,2869,Married,None,Very satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,2870,Married,Jewish,Moderately satisfied,5,DISAGREE,
2021,2871,Divorced,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2872,Married,Protestant,Very satisfied,5,DISAGREE,
2021,2873,Married,Protestant,Very satisfied,5,STRONGLY DISAGREE,
2021,2874,Married,Protestant,.i:  Inapplicable,3,NEITHER AGREE NOR DISAGREE,
2021,2875,Married,None,Moderately satisfied,5,DISAGREE,
2021,2876,Married,Protestant,Moderately satisfied,5,DISAGREE,
2021,2877,Never married,None,.i:  Inapplicable,1 - top,STRONGLY DISAGREE,
2021,2878,Never married,Catholic,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2879,Widowed,None,.i:  Inapplicable,5,AGREE,
2021,2880,Married,Protestant,Moderately satisfied,5,DISAGREE,
2021,2881,Never married,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2882,Married,Catholic,Very satisfied,5,.n:  No answer,
2021,2883,Married,Catholic,.s:  Skipped on Web,5,.d:  Do not Know/Cannot Choose,
2021,2884,Married,Protestant,.i:  Inapplicable,3,AGREE,
2021,2885,Divorced,Christian,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,2886,Married,Jewish,Very satisfied,3,DISAGREE,
2021,2887,Married,Catholic,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2888,Married,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2889,Divorced,Protestant,.i:  Inapplicable,3,DISAGREE,
2021,2891,Married,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2892,Never married,None,Moderately satisfied,6,STRONGLY DISAGREE,
2021,2893,Married,None,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2895,Never married,Catholic,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2896,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2897,Married,Protestant,Very satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,2898,Married,Catholic,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2900,Married,None,Very satisfied,5,.n:  No answer,
2021,2901,Married,Protestant,Very satisfied,5,DISAGREE,
2021,2902,Divorced,Protestant,Very satisfied,4,DISAGREE,
2021,2903,Never married,None,Moderately satisfied,5,STRONGLY DISAGREE,
2021,2904,Married,Catholic,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2905,Divorced,Jewish,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,2906,Married,None,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2908,Divorced,Protestant,Very satisfied,3,AGREE,
2021,2909,Never married,Catholic,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2910,Married,Protestant,Moderately satisfied,4,NEITHER AGREE NOR DISAGREE,
2021,2911,Never married,None,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2912,Never married,Catholic,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,2913,Married,Protestant,Very satisfied,6,STRONGLY DISAGREE,
2021,2914,Never married,None,.n:  No answer,.i:  Inapplicable,.i:  Inapplicable,
2021,2915,Never married,None,A little dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2916,Separated,None,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,2917,Divorced,Jewish,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,2918,Never married,None,Moderately satisfied,4,AGREE,
2021,2919,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2920,Married,Jewish,A little dissatisfied,4,DISAGREE,
2021,2921,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2922,Married,Catholic,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2923,Never married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,2924,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2925,Never married,None,.i:  Inapplicable,3,.d:  Do not Know/Cannot Choose,
2021,2926,Never married,Catholic,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2927,Married,Protestant,Moderately satisfied,4,AGREE,
2021,2928,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2929,Married,None,Very satisfied,4,STRONGLY DISAGREE,
2021,2930,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,2931,Never married,None,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2932,.s:  Skipped on Web,Catholic,.i:  Inapplicable,.s:  Skipped on Web,.n:  No answer,
2021,2933,Married,.n:  No answer,.s:  Skipped on Web,.i:  Inapplicable,.n:  No answer,
2021,2934,Divorced,None,.i:  Inapplicable,5,NEITHER AGREE NOR DISAGREE,
2021,2936,Married,None,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2937,Married,None,Very dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2938,Married,Jewish,Moderately satisfied,5,DISAGREE,
2021,2940,Married,Hinduism,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2941,Never married,Catholic,Very satisfied,3,DISAGREE,
2021,2942,Divorced,None,Moderately satisfied,5,AGREE,
2021,2943,Never married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2944,Married,Protestant,Very satisfied,3,DISAGREE,
2021,2945,Married,Catholic,.i:  Inapplicable,5,DISAGREE,
2021,2946,Divorced,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2947,Never married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2948,Never married,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2949,Married,Buddhism,Moderately satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,2950,Married,Catholic,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2951,Divorced,Christian,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2952,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2953,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,2954,Married,Christian,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2955,Married,Catholic,Moderately satisfied,7,AGREE,
2021,2957,Never married,.s:  Skipped on Web,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2958,Married,None,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,2959,Married,None,.i:  Inapplicable,5,NEITHER AGREE NOR DISAGREE,
2021,2960,Widowed,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,2962,Never married,None,Very satisfied,5,.n:  No answer,
2021,2963,Never married,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2964,Never married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2965,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2966,Never married,Catholic,Very satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,2967,Married,Protestant,Moderately satisfied,4,DISAGREE,
2021,2968,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,2969,Married,Orthodox-christian,Very satisfied,5,.n:  No answer,
2021,2970,Never married,Protestant,.i:  Inapplicable,10 - bottom,STRONGLY DISAGREE,
2021,2971,Married,None,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2972,Married,Protestant,.i:  Inapplicable,5,DISAGREE,
2021,2973,Married,Protestant,.i:  Inapplicable,5,NEITHER AGREE NOR DISAGREE,
2021,2974,Married,None,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2975,Married,Catholic,Very dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2976,Widowed,Catholic,Moderately satisfied,5,.n:  No answer,
2021,2977,Never married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,2978,Married,Muslim/islam,Very satisfied,7,DISAGREE,
2021,2979,Married,Catholic,Moderately satisfied,5,DISAGREE,
2021,2980,Never married,Christian,Moderately satisfied,5,.n:  No answer,
2021,2981,Widowed,Christian,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,2982,Widowed,Protestant,.i:  Inapplicable,5,.d:  Do not Know/Cannot Choose,
2021,2983,Married,Muslim/islam,.s:  Skipped on Web,.i:  Inapplicable,.i:  Inapplicable,
2021,2984,Widowed,Protestant,.i:  Inapplicable,10 - bottom,STRONGLY DISAGREE,
2021,2985,Married,Catholic,Moderately satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,2986,Married,None,Very satisfied,6,AGREE,
2021,2987,Never married,Protestant,Very satisfied,4,DISAGREE,
2021,2988,Married,Protestant,Moderately satisfied,4,AGREE,
2021,2989,Divorced,Protestant,.i:  Inapplicable,1 - top,DISAGREE,
2021,2990,Never married,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2992,Divorced,None,Moderately satisfied,6,NEITHER AGREE NOR DISAGREE,
2021,2993,Married,Catholic,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,2994,Never married,None,.i:  Inapplicable,7,DISAGREE,
2021,2995,Married,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2996,Married,Catholic,.i:  Inapplicable,5,DISAGREE,
2021,2997,Never married,.s:  Skipped on Web,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,2998,Married,Protestant,.i:  Inapplicable,5,DISAGREE,
2021,2999,Married,None,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,3000,Never married,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,3001,Never married,Catholic,.i:  Inapplicable,.s:  Skipped on Web,NEITHER AGREE NOR DISAGREE,
